group group.name disease flag n.target n.disease n.overlap s z
DB01132 Pioglitazone kidney.neoplasms False 1 20 0 NA 0.346084
DB01132 Pioglitazone arthritis False 1 76 0 NA 0.835740
DB01132 Pioglitazone leukemia False 1 117 0 NA -0.614767
DB01132 Pioglitazone hyperinsulinism False 1 26 0 NA 0.134211
DB01132 Pioglitazone diabetes.mellitus.type.2 True 1 72 0 -0.0012849944009 0.665204
DB01132 Pioglitazone arteriosclerosis False 1 38 0 NA -1.944494
DB01132 Pioglitazone gastroenteritis False 1 122 0 NA -0.910046
DB01132 Pioglitazone liver.cirrhosis False 1 24 0 NA 0.322139
DB01132 Pioglitazone parkinson.disease False 1 30 0 0.0 0.459916
DB01132 Pioglitazone lupus.erythematosus.systemic False 1 75 0 NA 0.728108
DB01132 Pioglitazone anemia.hemolytic False 1 29 0 NA 0.289608
DB01132 Pioglitazone lymphoma False 1 24 0 NA 0.529443
DB01132 Pioglitazone colitis.ulcerative False 1 55 0 0.0 -1.561912
DB01132 Pioglitazone malabsorption.syndromes False 1 34 0 NA 0.351763
DB01132 Pioglitazone colitis False 1 55 0 NA -1.536810
DB01132 Pioglitazone anemia False 1 58 0 NA 0.855449
DB01132 Pioglitazone sarcoma False 1 25 0 -0.0386883021793 -1.741205
DB01132 Pioglitazone multiple.sclerosis False 1 69 0 -0.0570585321733 -1.294181
DB01132 Pioglitazone coronary.disease False 1 37 0 NA -2.226262
DB01132 Pioglitazone lymphoma.non.hodgkin False 1 22 0 NA 0.559043
DB01132 Pioglitazone hematologic.diseases False 1 188 0 NA 2.109633
DB01132 Pioglitazone skin.diseases False 1 278 1 NA -2.745866
DB01132 Pioglitazone blood.coagulation.disorders False 1 40 0 NA 0.507588
DB01132 Pioglitazone cardiovascular.diseases False 1 330 0 NA -0.245610
DB01132 Pioglitazone amyotrophic.lateral.sclerosis False 1 21 0 NA -1.938417
DB01132 Pioglitazone cardiomyopathy.dilated False 1 29 0 NA 0.502044
DB01132 Pioglitazone lung.diseases False 1 71 0 NA 0.891878
DB01132 Pioglitazone bacterial.infections False 1 26 0 NA 0.319606
DB01132 Pioglitazone diabetes.mellitus.type.1 False 1 82 0 NA 0.789192
DB01132 Pioglitazone arthritis.rheumatoid False 1 42 0 -0.0542042811612 0.570700
DB01132 Pioglitazone liver.cirrhosis.biliary False 1 23 0 NA 0.384240
DB01132 Pioglitazone coronary.artery.disease False 1 31 0 NA -2.351520
DB01132 Pioglitazone leukemia.lymphoid False 1 66 0 NA 0.998002
DB01132 Pioglitazone arterial.occlusive.diseases False 1 44 0 NA -1.767904
DB01132 Pioglitazone heart.diseases False 1 167 0 NA -0.748985
DB00489 Sotalol bone.diseases.metabolic False 3 27 0 NA -1.716578
DB00489 Sotalol colorectal.neoplasms False 3 42 0 -0.000797010939788 -0.843898
DB00489 Sotalol eye.diseases False 3 231 0 NA 0.146164
DB00489 Sotalol collagen.diseases False 3 25 0 NA -0.572033
DB00489 Sotalol leukemia.myeloid.acute False 3 43 0 0.0 0.591929
DB00489 Sotalol kidney.diseases False 3 144 0 NA 0.957887
DB00489 Sotalol epilepsy False 3 25 0 0.0595871737445 -0.726288
DB00489 Sotalol joint.diseases False 3 79 0 NA 0.580047
DB00489 Sotalol vascular.diseases False 3 181 0 NA 0.108231
DB00489 Sotalol neuroendocrine.tumors False 3 24 0 NA -0.083815
DB00489 Sotalol parkinsonian.disorders False 3 31 0 NA -0.220914
DB00489 Sotalol hypopigmentation False 3 22 0 NA -0.194300
DB00489 Sotalol intestinal.neoplasms False 3 42 0 NA -0.732405
DB00489 Sotalol thyroid.diseases False 3 30 0 NA -1.412037
DB00489 Sotalol diabetes.mellitus False 3 162 0 NA -1.559442
DB00489 Sotalol dementia False 3 42 0 NA 0.334802
DB00489 Sotalol mycobacterium.infections False 3 22 0 NA 0.836682
DB00489 Sotalol arrhythmias.cardiac True 3 30 1 NA -4.335607
DB00489 Sotalol prostatic.neoplasms False 3 61 0 -0.0603592040658 0.336802
DB00489 Sotalol head.and.neck.neoplasms False 3 35 0 NA -1.085606
DB00489 Sotalol inflammatory.bowel.diseases False 3 119 0 -0.0673458092859 0.883345
DB00489 Sotalol gastrointestinal.neoplasms False 3 72 0 NA -0.324059
DB00489 Sotalol asthma False 3 36 0 0.0869967266776 -0.049035
DB00489 Sotalol alzheimer.disease False 3 29 0 0.101994573176 -0.028239
DB00489 Sotalol metabolism.inborn.errors False 3 289 0 NA 1.354807
DB00489 Sotalol macular.degeneration False 3 44 0 NA -0.337178
DB00489 Sotalol breast.neoplasms False 3 40 0 0.0 -0.986474
DB00489 Sotalol hypersensitivity False 3 45 0 NA 0.122443
DB00489 Sotalol adenocarcinoma False 3 32 0 NA 0.249985
DB00489 Sotalol bone.diseases False 3 144 0 NA -1.279938
DB00489 Sotalol insulin.resistance False 3 26 0 NA -0.567127
DB00489 Sotalol motor.neuron.disease False 3 31 0 NA 0.186650
DB00489 Sotalol crohn.disease False 3 71 0 NA 0.542357
DB00489 Sotalol endocrine.system.diseases False 3 291 0 NA -1.636659
DB00489 Sotalol keratosis False 3 21 0 NA -0.365419
DB00489 Sotalol psoriasis False 3 54 0 -0.0699319493496 0.390584
DB00489 Sotalol varicose.veins False 3 20 0 NA -0.793431
DB00489 Sotalol spinal.cord.diseases False 3 59 0 NA 0.591134
DB00489 Sotalol neoplasms False 3 482 0 NA -0.811790
DB00489 Sotalol rheumatic.diseases False 3 59 0 NA 0.480404
DB00489 Sotalol pancreatic.diseases False 3 24 0 NA -1.467787
DB00489 Sotalol myocardial.ischemia False 3 43 0 NA -1.506425
DB00489 Sotalol autoimmune.diseases False 3 243 0 NA 0.388622
DB00489 Sotalol kidney.neoplasms False 3 20 0 NA -0.222957
DB00489 Sotalol arthritis False 3 76 0 NA 0.656554
DB00489 Sotalol leukemia False 3 117 0 NA 1.242049
DB00489 Sotalol hyperinsulinism False 3 26 0 NA -0.632786
DB00489 Sotalol diabetes.mellitus.type.2 False 3 72 0 -0.0571265828237 -2.478587
DB00489 Sotalol arteriosclerosis False 3 38 0 NA -1.514922
DB00489 Sotalol gastroenteritis False 3 122 0 NA 0.834436
DB00489 Sotalol liver.cirrhosis False 3 24 0 NA -0.159610
DB00489 Sotalol parkinson.disease False 3 30 0 -0.0563080368679 -0.107292
DB00489 Sotalol lupus.erythematosus.systemic False 3 75 0 NA 0.496366
DB00489 Sotalol anemia.hemolytic False 3 29 0 NA -0.236319
DB00489 Sotalol lymphoma False 3 24 0 NA -1.392051
DB00489 Sotalol colitis.ulcerative False 3 55 0 -0.0360052545439 0.247377
DB00489 Sotalol malabsorption.syndromes False 3 34 0 NA -0.158440
DB00489 Sotalol colitis False 3 55 0 NA 0.249493
DB00489 Sotalol anemia False 3 58 0 NA 0.686815
DB00489 Sotalol sarcoma False 3 25 0 -0.0124870789904 0.035203
DB00489 Sotalol multiple.sclerosis False 3 69 0 0.0 0.482816
DB00489 Sotalol coronary.disease False 3 37 0 NA -1.632722
DB00489 Sotalol lymphoma.non.hodgkin False 3 22 0 NA -1.308222
DB00489 Sotalol hematologic.diseases False 3 188 0 NA 1.573412
DB00489 Sotalol skin.diseases False 3 278 0 NA 0.590203
DB00489 Sotalol blood.coagulation.disorders False 3 40 0 NA 0.061118
DB00489 Sotalol cardiovascular.diseases False 3 330 1 NA -1.499000
DB00489 Sotalol amyotrophic.lateral.sclerosis False 3 21 0 NA -0.115899
DB00489 Sotalol cardiomyopathy.dilated False 3 29 0 NA -0.098946
DB00489 Sotalol lung.diseases False 3 71 0 NA -0.511788
DB00489 Sotalol bacterial.infections False 3 26 0 NA -0.268935
DB00489 Sotalol diabetes.mellitus.type.1 False 3 82 0 NA 0.498500
DB00489 Sotalol arthritis.rheumatoid False 3 42 0 0.0 0.264511
DB00489 Sotalol liver.cirrhosis.biliary False 3 23 0 NA -0.094638
DB00489 Sotalol coronary.artery.disease False 3 31 0 NA -1.718809
DB00489 Sotalol leukemia.lymphoid False 3 66 0 NA 0.711044
DB00489 Sotalol arterial.occlusive.diseases False 3 44 0 NA -1.388079
DB00489 Sotalol heart.diseases False 3 167 1 NA -2.436083
DB01137 Levofloxacin bone.diseases.metabolic False 1 27 0 NA 0.287814
DB01137 Levofloxacin colorectal.neoplasms False 1 42 0 NA -0.976281
DB01137 Levofloxacin eye.diseases False 1 231 0 NA -0.474045
DB01137 Levofloxacin collagen.diseases False 1 25 0 NA 0.299589
DB01137 Levofloxacin leukemia.myeloid.acute False 1 43 0 NA -1.000000
DB01137 Levofloxacin kidney.diseases False 1 144 0 NA -0.728895
DB01137 Levofloxacin epilepsy False 1 25 0 NA 0.333003
DB01137 Levofloxacin joint.diseases False 1 79 0 NA -0.921102
DB01137 Levofloxacin vascular.diseases False 1 181 0 NA -0.339733
DB01137 Levofloxacin neuroendocrine.tumors False 1 24 0 NA 0.577375
DB01137 Levofloxacin parkinsonian.disorders False 1 31 0 NA 0.489069
DB01137 Levofloxacin hypopigmentation False 1 22 0 NA 0.523452
DB01137 Levofloxacin intestinal.neoplasms False 1 42 0 NA -0.924818
DB01137 Levofloxacin thyroid.diseases False 1 30 0 NA 0.501682
DB01137 Levofloxacin diabetes.mellitus False 1 162 0 NA 1.280173
DB01137 Levofloxacin dementia False 1 42 0 NA 0.697054
DB01137 Levofloxacin mycobacterium.infections False 1 22 0 NA 0.486021
DB01137 Levofloxacin arrhythmias.cardiac False 1 30 0 NA 0.224566
DB01137 Levofloxacin prostatic.neoplasms False 1 61 0 NA -1.088103
DB01137 Levofloxacin head.and.neck.neoplasms False 1 35 0 NA -1.248016
DB01137 Levofloxacin inflammatory.bowel.diseases False 1 119 0 NA 1.295751
DB01137 Levofloxacin gastrointestinal.neoplasms False 1 72 0 NA -0.652746
DB01137 Levofloxacin asthma False 1 36 0 NA 0.612793
DB01137 Levofloxacin alzheimer.disease False 1 29 0 NA 0.574295
DB01137 Levofloxacin metabolism.inborn.errors False 1 289 0 NA -0.499904
DB01137 Levofloxacin macular.degeneration False 1 44 0 NA 0.333689
DB01137 Levofloxacin breast.neoplasms False 1 40 0 NA -1.010051
DB01137 Levofloxacin hypersensitivity False 1 45 0 NA 0.615882
DB01137 Levofloxacin adenocarcinoma False 1 32 0 NA -1.199742
DB01137 Levofloxacin bone.diseases False 1 144 0 NA 1.855921
DB01137 Levofloxacin insulin.resistance False 1 26 0 NA 0.266096
DB01137 Levofloxacin motor.neuron.disease False 1 31 0 NA 0.818216
DB01137 Levofloxacin crohn.disease False 1 71 0 NA 1.000000
DB01137 Levofloxacin endocrine.system.diseases False 1 291 0 NA -0.093520
DB01137 Levofloxacin keratosis False 1 21 0 NA 0.440207
DB01137 Levofloxacin psoriasis False 1 54 0 NA 0.843996
DB01137 Levofloxacin varicose.veins False 1 20 0 NA 0.263463
DB01137 Levofloxacin spinal.cord.diseases False 1 59 0 NA -0.904534
DB01137 Levofloxacin neoplasms False 1 482 0 NA 0.214128
DB01137 Levofloxacin rheumatic.diseases False 1 59 0 NA -1.151339
DB01137 Levofloxacin pancreatic.diseases False 1 24 0 NA -1.408750
DB01137 Levofloxacin myocardial.ischemia False 1 43 0 NA 0.444856
DB01137 Levofloxacin autoimmune.diseases False 1 243 0 NA -0.259587
DB01137 Levofloxacin kidney.neoplasms False 1 20 0 NA -1.733957
DB01137 Levofloxacin arthritis False 1 76 0 NA -0.873881
DB01137 Levofloxacin leukemia False 1 117 0 NA -0.312349
DB01137 Levofloxacin hyperinsulinism False 1 26 0 NA 0.287895
DB01137 Levofloxacin diabetes.mellitus.type.2 False 1 72 0 NA 0.752162
DB01137 Levofloxacin arteriosclerosis False 1 38 0 NA 0.501100
DB01137 Levofloxacin gastroenteritis False 1 122 0 NA 1.223230
DB01137 Levofloxacin liver.cirrhosis False 1 24 0 NA 0.611445
DB01137 Levofloxacin parkinson.disease False 1 30 0 NA 0.419808
DB01137 Levofloxacin lupus.erythematosus.systemic False 1 75 0 NA 0.865410
DB01137 Levofloxacin anemia.hemolytic False 1 29 0 NA 0.413851
DB01137 Levofloxacin lymphoma False 1 24 0 NA -1.214711
DB01137 Levofloxacin colitis.ulcerative False 1 55 0 NA 0.717314
DB01137 Levofloxacin malabsorption.syndromes False 1 34 0 NA 0.478148
DB01137 Levofloxacin colitis False 1 55 0 NA 0.694347
DB01137 Levofloxacin anemia False 1 58 0 NA 1.225779
DB01137 Levofloxacin sarcoma False 1 25 0 NA -1.509533
DB01137 Levofloxacin multiple.sclerosis False 1 69 0 NA -0.959589
DB01137 Levofloxacin coronary.disease False 1 37 0 NA 0.411988
DB01137 Levofloxacin lymphoma.non.hodgkin False 1 22 0 NA -1.210152
DB01137 Levofloxacin hematologic.diseases False 1 188 0 NA -0.253969
DB01137 Levofloxacin skin.diseases False 1 278 0 NA -0.201988
DB01137 Levofloxacin blood.coagulation.disorders False 1 40 0 NA 0.598912
DB01137 Levofloxacin cardiovascular.diseases False 1 330 0 NA -0.028331
DB01137 Levofloxacin amyotrophic.lateral.sclerosis False 1 21 0 NA 0.574295
DB01137 Levofloxacin cardiomyopathy.dilated False 1 29 0 NA -1.692657
DB01137 Levofloxacin lung.diseases False 1 71 0 NA -0.843996
DB01137 Levofloxacin bacterial.infections True 1 26 0 NA 0.548079
DB01137 Levofloxacin diabetes.mellitus.type.1 False 1 82 0 NA 0.876738
DB01137 Levofloxacin arthritis.rheumatoid False 1 42 0 NA -1.299297
DB01137 Levofloxacin liver.cirrhosis.biliary False 1 23 0 NA 0.586795
DB01137 Levofloxacin coronary.artery.disease False 1 31 0 NA 0.417767
DB01137 Levofloxacin leukemia.lymphoid False 1 66 0 NA -0.732568
DB01137 Levofloxacin arterial.occlusive.diseases False 1 44 0 NA 0.591546
DB01137 Levofloxacin heart.diseases False 1 167 0 NA -0.669301
DB00230 Pregabalin bone.diseases.metabolic False 1 27 0 NA -0.820198
DB00230 Pregabalin colorectal.neoplasms False 1 42 0 NA -0.243604
DB00230 Pregabalin eye.diseases False 1 231 0 NA 0.164696
DB00230 Pregabalin collagen.diseases False 1 25 0 NA 1.050082
DB00230 Pregabalin leukemia.myeloid.acute False 1 43 0 NA -0.214943
DB00230 Pregabalin kidney.diseases False 1 144 0 NA 0.034132
DB00230 Pregabalin epilepsy True 1 25 0 NA -2.746695
DB00230 Pregabalin joint.diseases False 1 79 0 NA -0.187596
DB00230 Pregabalin vascular.diseases False 1 181 0 NA 0.169182
DB00230 Pregabalin neuroendocrine.tumors False 1 24 0 NA 1.287337
DB00230 Pregabalin parkinsonian.disorders False 1 31 0 NA 1.265741
DB00230 Pregabalin hypopigmentation False 1 22 0 NA 1.292992
DB00230 Pregabalin intestinal.neoplasms False 1 42 0 NA -0.222141
DB00230 Pregabalin thyroid.diseases False 1 30 0 NA -0.737154
DB00230 Pregabalin diabetes.mellitus False 1 162 0 NA 0.045126
DB00230 Pregabalin dementia False 1 42 0 NA 1.658527
DB00230 Pregabalin mycobacterium.infections False 1 22 0 NA -0.757417
DB00230 Pregabalin arrhythmias.cardiac False 1 30 0 NA -0.920296
DB00230 Pregabalin prostatic.neoplasms False 1 61 0 NA -0.311164
DB00230 Pregabalin head.and.neck.neoplasms False 1 35 0 NA 1.648392
DB00230 Pregabalin inflammatory.bowel.diseases False 1 119 0 NA -0.041203
DB00230 Pregabalin gastrointestinal.neoplasms False 1 72 0 NA -0.038759
DB00230 Pregabalin asthma False 1 36 0 NA 1.305895
DB00230 Pregabalin alzheimer.disease False 1 29 0 NA 1.277121
DB00230 Pregabalin metabolism.inborn.errors False 1 289 0 NA 0.289903
DB00230 Pregabalin macular.degeneration False 1 44 0 NA 1.073793
DB00230 Pregabalin breast.neoplasms False 1 40 0 NA -0.359893
DB00230 Pregabalin hypersensitivity False 1 45 0 NA 1.501689
DB00230 Pregabalin adenocarcinoma False 1 32 0 NA 1.515721
DB00230 Pregabalin bone.diseases False 1 144 0 NA 0.070740
DB00230 Pregabalin insulin.resistance False 1 26 0 NA 0.963588
DB00230 Pregabalin motor.neuron.disease False 1 31 0 NA 1.634965
DB00230 Pregabalin crohn.disease False 1 71 0 NA -0.257750
DB00230 Pregabalin endocrine.system.diseases False 1 291 0 NA 0.351586
DB00230 Pregabalin keratosis False 1 21 0 NA 1.148900
DB00230 Pregabalin psoriasis False 1 54 0 NA -0.388824
DB00230 Pregabalin varicose.veins False 1 20 0 NA -1.026563
DB00230 Pregabalin spinal.cord.diseases False 1 59 1 NA -4.368708
DB00230 Pregabalin neoplasms False 1 482 0 NA -1.012992
DB00230 Pregabalin rheumatic.diseases False 1 59 0 NA -0.273250
DB00230 Pregabalin pancreatic.diseases False 1 24 0 NA 1.190855
DB00230 Pregabalin myocardial.ischemia False 1 43 0 NA -0.682587
DB00230 Pregabalin autoimmune.diseases False 1 243 0 NA 0.262586
DB00230 Pregabalin kidney.neoplasms False 1 20 0 NA 1.186538
DB00230 Pregabalin arthritis False 1 76 0 NA -0.126979
DB00230 Pregabalin leukemia False 1 117 0 NA -1.972563
DB00230 Pregabalin hyperinsulinism False 1 26 0 NA 0.991705
DB00230 Pregabalin diabetes.mellitus.type.2 False 1 72 0 NA -0.295155
DB00230 Pregabalin arteriosclerosis False 1 38 0 NA -0.679751
DB00230 Pregabalin gastroenteritis False 1 122 0 NA -0.076056
DB00230 Pregabalin liver.cirrhosis False 1 24 0 NA -0.659554
DB00230 Pregabalin parkinson.disease False 1 30 0 NA 1.248316
DB00230 Pregabalin lupus.erythematosus.systemic False 1 75 0 NA -0.215930
DB00230 Pregabalin anemia.hemolytic False 1 29 0 NA 1.205535
DB00230 Pregabalin lymphoma False 1 24 0 NA -2.508805
DB00230 Pregabalin colitis.ulcerative False 1 55 0 NA -0.392885
DB00230 Pregabalin malabsorption.syndromes False 1 34 0 NA 1.284364
DB00230 Pregabalin colitis False 1 55 0 NA -0.344015
DB00230 Pregabalin anemia False 1 58 0 NA 2.019176
DB00230 Pregabalin sarcoma False 1 25 0 NA -0.552247
DB00230 Pregabalin multiple.sclerosis False 1 69 0 NA -0.225393
DB00230 Pregabalin coronary.disease False 1 37 0 NA -0.703039
DB00230 Pregabalin lymphoma.non.hodgkin False 1 22 0 NA -2.444411
DB00230 Pregabalin hematologic.diseases False 1 188 0 NA 0.269953
DB00230 Pregabalin skin.diseases False 1 278 0 NA 0.393812
DB00230 Pregabalin blood.coagulation.disorders False 1 40 0 NA 1.461207
DB00230 Pregabalin cardiovascular.diseases False 1 330 0 NA 0.452552
DB00230 Pregabalin amyotrophic.lateral.sclerosis False 1 21 0 NA 1.253164
DB00230 Pregabalin cardiomyopathy.dilated False 1 29 0 NA 1.442746
DB00230 Pregabalin lung.diseases False 1 71 0 NA 1.945738
DB00230 Pregabalin bacterial.infections False 1 26 0 NA -0.610757
DB00230 Pregabalin diabetes.mellitus.type.1 False 1 82 0 NA -0.224586
DB00230 Pregabalin arthritis.rheumatoid False 1 42 0 NA -0.425452
DB00230 Pregabalin liver.cirrhosis.biliary False 1 23 0 NA -0.613470
DB00230 Pregabalin coronary.artery.disease False 1 31 0 NA -0.775958
DB00230 Pregabalin leukemia.lymphoid False 1 66 0 NA -2.307932
DB00230 Pregabalin arterial.occlusive.diseases False 1 44 0 NA -0.480484
DB00230 Pregabalin heart.diseases False 1 167 0 NA 0.090320
DB01138 Sulfinpyrazone bone.diseases.metabolic False 1 27 0 NA -1.077367
DB01138 Sulfinpyrazone colorectal.neoplasms False 1 42 0 -0.0364628736325 -0.421282
DB01138 Sulfinpyrazone eye.diseases False 1 231 0 NA 0.058741
DB01138 Sulfinpyrazone collagen.diseases False 1 25 0 NA 0.809212
DB01138 Sulfinpyrazone leukemia.myeloid.acute False 1 43 0 0.0 -0.442127
DB01138 Sulfinpyrazone kidney.diseases False 1 144 0 NA -0.108812
DB01138 Sulfinpyrazone epilepsy False 1 25 0 0.0501322249978 0.688636
DB01138 Sulfinpyrazone joint.diseases False 1 79 0 NA -0.267764
DB01138 Sulfinpyrazone vascular.diseases False 1 181 0 NA 0.002177
DB01138 Sulfinpyrazone neuroendocrine.tumors False 1 24 0 NA -0.804740
DB01138 Sulfinpyrazone parkinsonian.disorders False 1 31 0 NA -0.778991
DB01138 Sulfinpyrazone hypopigmentation False 1 22 0 NA -0.863367
DB01138 Sulfinpyrazone intestinal.neoplasms False 1 42 0 NA -0.409461
DB01138 Sulfinpyrazone thyroid.diseases False 1 30 0 NA -0.899162
DB01138 Sulfinpyrazone diabetes.mellitus False 1 162 0 NA -0.089827
DB01138 Sulfinpyrazone dementia False 1 42 0 NA 1.391286
DB01138 Sulfinpyrazone mycobacterium.infections False 1 22 0 NA -0.978888
DB01138 Sulfinpyrazone arrhythmias.cardiac False 1 30 0 NA 0.756627
DB01138 Sulfinpyrazone prostatic.neoplasms False 1 61 0 0.0 -0.500120
DB01138 Sulfinpyrazone head.and.neck.neoplasms False 1 35 0 NA -0.590002
DB01138 Sulfinpyrazone inflammatory.bowel.diseases False 1 119 0 -0.0529341459213 -0.152158
DB01138 Sulfinpyrazone gastrointestinal.neoplasms False 1 72 0 NA -0.188317
DB01138 Sulfinpyrazone asthma False 1 36 0 -0.0993044189853 1.051235
DB01138 Sulfinpyrazone alzheimer.disease False 1 29 0 0.0761697820656 1.073432
DB01138 Sulfinpyrazone metabolism.inborn.errors False 1 289 1 NA -3.879431
DB01138 Sulfinpyrazone macular.degeneration False 1 44 0 NA 0.826955
DB01138 Sulfinpyrazone breast.neoplasms False 1 40 0 -0.125130502197 -0.530432
DB01138 Sulfinpyrazone hypersensitivity False 1 45 0 NA 1.168402
DB01138 Sulfinpyrazone adenocarcinoma False 1 32 0 NA -0.581474
DB01138 Sulfinpyrazone bone.diseases False 1 144 0 NA -0.066695
DB01138 Sulfinpyrazone insulin.resistance False 1 26 0 NA -1.063192
DB01138 Sulfinpyrazone motor.neuron.disease False 1 31 0 NA -0.581642
DB01138 Sulfinpyrazone crohn.disease False 1 71 0 NA -0.392285
DB01138 Sulfinpyrazone endocrine.system.diseases False 1 291 0 NA 0.234305
DB01138 Sulfinpyrazone keratosis False 1 21 0 NA -0.890634
DB01138 Sulfinpyrazone psoriasis False 1 54 0 -0.0381307606168 -0.450912
DB01138 Sulfinpyrazone varicose.veins False 1 20 0 NA 0.681891
DB01138 Sulfinpyrazone spinal.cord.diseases False 1 59 0 NA -0.312350
DB01138 Sulfinpyrazone neoplasms False 1 482 0 NA 0.519496
DB01138 Sulfinpyrazone rheumatic.diseases False 1 59 0 NA -0.368306
DB01138 Sulfinpyrazone pancreatic.diseases False 1 24 0 NA -0.798819
DB01138 Sulfinpyrazone myocardial.ischemia False 1 43 0 NA -0.714162
DB01138 Sulfinpyrazone autoimmune.diseases False 1 243 0 NA 0.170813
DB01138 Sulfinpyrazone kidney.neoplasms False 1 20 0 NA -0.803102
DB01138 Sulfinpyrazone arthritis False 1 76 0 NA -0.334491
DB01138 Sulfinpyrazone leukemia False 1 117 0 NA -0.026071
DB01138 Sulfinpyrazone hyperinsulinism False 1 26 0 NA -1.051925
DB01138 Sulfinpyrazone diabetes.mellitus.type.2 False 1 72 0 -0.0385386338186 -0.433546
DB01138 Sulfinpyrazone arteriosclerosis False 1 38 0 NA -0.718852
DB01138 Sulfinpyrazone gastroenteritis False 1 122 0 NA -0.156517
DB01138 Sulfinpyrazone liver.cirrhosis False 1 24 0 NA -0.809136
DB01138 Sulfinpyrazone parkinson.disease False 1 30 0 0.011185071927 -0.821570
DB01138 Sulfinpyrazone lupus.erythematosus.systemic False 1 75 0 NA -0.402765
DB01138 Sulfinpyrazone anemia.hemolytic False 1 29 0 NA -0.866998
DB01138 Sulfinpyrazone lymphoma False 1 24 0 NA 1.145465
DB01138 Sulfinpyrazone colitis.ulcerative False 1 55 0 0.0656389439228 -0.590182
DB01138 Sulfinpyrazone malabsorption.syndromes False 1 34 0 NA 0.983493
DB01138 Sulfinpyrazone colitis False 1 55 0 NA -0.549660
DB01138 Sulfinpyrazone anemia False 1 58 0 NA -0.346350
DB01138 Sulfinpyrazone sarcoma False 1 25 0 -0.0988377551899 1.184795
DB01138 Sulfinpyrazone multiple.sclerosis False 1 69 0 0.0 -0.453659
DB01138 Sulfinpyrazone coronary.disease True 1 37 0 NA -0.818705
DB01138 Sulfinpyrazone lymphoma.non.hodgkin False 1 22 0 NA 1.152120
DB01138 Sulfinpyrazone hematologic.diseases False 1 188 0 NA 0.153221
DB01138 Sulfinpyrazone skin.diseases False 1 278 0 NA 0.194617
DB01138 Sulfinpyrazone blood.coagulation.disorders False 1 40 0 NA -0.681249
DB01138 Sulfinpyrazone cardiovascular.diseases False 1 330 0 NA 0.228009
DB01138 Sulfinpyrazone amyotrophic.lateral.sclerosis False 1 21 0 NA 0.976952
DB01138 Sulfinpyrazone cardiomyopathy.dilated False 1 29 0 NA 1.065761
DB01138 Sulfinpyrazone lung.diseases False 1 71 0 NA -0.300444
DB01138 Sulfinpyrazone bacterial.infections False 1 26 0 NA -0.845086
DB01138 Sulfinpyrazone diabetes.mellitus.type.1 False 1 82 0 NA 1.621028
DB01138 Sulfinpyrazone arthritis.rheumatoid False 1 42 0 0.0 -0.520078
DB01138 Sulfinpyrazone liver.cirrhosis.biliary False 1 23 0 NA -0.876340
DB01138 Sulfinpyrazone coronary.artery.disease False 1 31 0 NA -0.930061
DB01138 Sulfinpyrazone leukemia.lymphoid False 1 66 0 NA -0.271138
DB01138 Sulfinpyrazone arterial.occlusive.diseases False 1 44 0 NA -0.665506
DB01138 Sulfinpyrazone heart.diseases False 1 167 0 NA -0.074758
DB00104 Octreotide bone.diseases.metabolic False 3 27 0 NA 0.593920
DB00104 Octreotide colorectal.neoplasms False 3 42 0 NA -0.521797
DB00104 Octreotide eye.diseases False 3 231 0 NA 0.250260
DB00104 Octreotide collagen.diseases False 3 25 0 NA 0.559297
DB00104 Octreotide leukemia.myeloid.acute False 3 43 0 NA 0.730734
DB00104 Octreotide kidney.diseases False 3 144 0 NA -1.157789
DB00104 Octreotide epilepsy False 3 25 0 NA 1.479650
DB00104 Octreotide joint.diseases False 3 79 0 NA 0.872278
DB00104 Octreotide vascular.diseases False 3 181 0 NA 0.263402
DB00104 Octreotide neuroendocrine.tumors True 3 24 0 NA -1.044801
DB00104 Octreotide parkinsonian.disorders False 3 31 0 NA 0.964581
DB00104 Octreotide hypopigmentation False 3 22 0 NA 0.961533
DB00104 Octreotide intestinal.neoplasms True 3 42 0 NA -0.487329
DB00104 Octreotide thyroid.diseases False 3 30 0 NA 0.877876
DB00104 Octreotide diabetes.mellitus False 3 162 0 NA -0.063930
DB00104 Octreotide dementia False 3 42 0 NA 1.523796
DB00104 Octreotide mycobacterium.infections False 3 22 0 NA 0.712456
DB00104 Octreotide arrhythmias.cardiac False 3 30 0 NA 0.505202
DB00104 Octreotide prostatic.neoplasms False 3 61 0 NA 1.782189
DB00104 Octreotide head.and.neck.neoplasms False 3 35 0 NA 0.446995
DB00104 Octreotide inflammatory.bowel.diseases False 3 119 0 NA -0.131495
DB00104 Octreotide gastrointestinal.neoplasms False 3 72 0 NA -0.102015
DB00104 Octreotide asthma False 3 36 0 NA -0.010759
DB00104 Octreotide alzheimer.disease False 3 29 0 NA 1.131696
DB00104 Octreotide metabolism.inborn.errors False 3 289 0 NA -0.676972
DB00104 Octreotide macular.degeneration False 3 44 0 NA 1.900327
DB00104 Octreotide breast.neoplasms False 3 40 0 NA 1.707133
DB00104 Octreotide hypersensitivity False 3 45 0 NA 0.186233
DB00104 Octreotide adenocarcinoma False 3 32 0 NA 0.382234
DB00104 Octreotide bone.diseases False 3 144 0 NA 0.051533
DB00104 Octreotide insulin.resistance False 3 26 0 NA 0.506558
DB00104 Octreotide motor.neuron.disease False 3 31 0 NA -0.808191
DB00104 Octreotide crohn.disease False 3 71 0 NA 0.738431
